1709674560-37,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,LAN133,https://www.flightaware.com/live/flight/id/LAN133-1709673466-adhoc-4487p%3a0,0h 06m
1709674400-15,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,LAP1301,https://www.flightaware.com/live/flight/id/LAP1301-1709501879-schedule-481p%3a0,1h 50m
1709674460-23,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,LPE2145,https://www.flightaware.com/live/flight/id/LPE2145-1709500713-schedule-4919p%3a0,0h 55m
1709674508-30,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,LPE2411,https://www.flightaware.com/live/flight/id/LPE2411-1709500713-schedule-5170p%3a0,5h 05m
1709674360-9,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,NKS2090,https://www.flightaware.com/live/flight/id/NKS2090-1709497920-schedule-40p%3a0,2h 49m
1709674490-28,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,ROU1872,https://www.flightaware.com/live/flight/id/ROU1872-1709500143-airline-668p%3a0,5h 25m
1709674480-26,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,SBI8051,https://www.flightaware.com/live/flight/id/SBI8051-1709672475-adhoc-1101p%3a0,0h 04m
1709674469-24,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,SIF714,https://www.flightaware.com/live/flight/id/SIF714-1709665535-airline-857p%3a0,3h 54m
1709674314-2,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,SVA1002,https://www.flightaware.com/live/flight/id/SVA1002-1709500714-schedule-1286p%3a0,1h 54m
1709674423-18,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,TAI539,https://www.flightaware.com/live/flight/id/TAI539-1709501874-schedule-833p%3a0,0h 40m
1709674396-14,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,UAL1095,https://www.flightaware.com/live/flight/id/UAL1095-1709416586-fa-679p%3a0,1h 42m
1709674547-35,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,VIV2134,https://www.flightaware.com/live/flight/id/VIV2134-1709500713-schedule-4935p%3a0,2h 40m
1709674568-38,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,VIV9066,https://www.flightaware.com/live/flight/id/VIV9066-1709501873-schedule-1445p%3a0,1h 50m
1709674426-19,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,VJC1609,https://www.flightaware.com/live/flight/id/VJC1609-1709673387-adhoc-2500p%3a0,0h 07m
1709674450-22,https://www.flightaware.com/live/fleet/AFR/cancelled,A320,https://www.flightaware.com/live/aircrafttype/A320,VLG3066,https://www.flightaware.com/live/flight/id/VLG3066-1709500714-schedule-1211p%3a0,2h 05m
